Device,video_name,frame_number,video_type,scene,std,prnu_std,correct,true_l,predicted_l
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_panrot_0001_,5_,_indoor_,panrot,20.494161629989964,0.8764409,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_panrot_0001_,4_,_indoorYT_,panrot,45.64221452658631,1.7914947,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_panrot_0001_,14_,_indoor_,panrot,70.30708683848667,2.3210158,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_still_0002_,8_,_indoorYT_,still,32.7261141696712,1.2190298,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_move_0003_,1_,_flatYT_,move,4.262806751619605,0.21329765,0,4,7
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0001_,3_,_outdoor_,panrot,40.52025624977611,2.4833176,0,4,1
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_panrot_0001_,8_,_indoor_,panrot,3.25091696299066,0.13592643,0,4,6
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_still_0002_,11_,_indoorYT_,still,2.2852653107878096,0.14556532,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_move_0003_,10_,_flat_,move,4.780328494508119,0.24779221,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_move_0003_,14_,_flatYT_,move,3.448314540488924,0.21874775,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_panrot_0001_,0_,_indoorYT_,panrot,55.852157784420186,1.5751975,0,4,0
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_move_0003_,5_,_flatYT_,move,4.983028301520735,0.20375805,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_still_0002_,10_,_indoor_,still,3.1414732370099583,0.14006369,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_still_0002_,14_,_flat_,still,6.026353252667251,0.21380457,0,4,6
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_move_0003_,7_,_flat_,move,5.536998786659168,0.28256205,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_still_0002_,12_,_indoorYT_,still,9.92781955453055,0.32455063,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_still_0002_,1_,_indoorYT_,still,5.666896291830015,0.1478576,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0001_,13_,_outdoorYT_,panrot,46.02395112551349,2.566539,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatWA_move_0003_,5_,_flatWA_,move,4.453940107941444,0.1725977,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0002_,11_,_outdoorYT_,panrot,34.28242231576131,2.3006086,0,4,5
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_move_0003_,10_,_flatYT_,move,4.189958509992075,0.22371094,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_move_0003_,12_,_flat_,move,5.316229730159714,0.6083266,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_still_0002_,6_,_flat_,still,7.3001938077768465,0.35103294,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0001_,3_,_outdoorYT_,panrot,30.952904360169498,2.3775136,0,4,0
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0001_,10_,_outdoorYT_,panrot,38.27681384480181,2.0431807,0,4,1
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorWA_panrot_0001_,9_,_outdoorWA_,panrot,53.097535427573476,1.959703,0,4,1
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_panrot_0001_,11_,_indoor_,panrot,3.3449888577913787,0.1298059,0,4,1
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_panrot_0001_,11_,_indoorYT_,panrot,3.6481555280199074,0.15497325,0,4,6
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_still_0002_,4_,_indoorYT_,still,2.719924302886601,0.202551,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_still_0002_,0_,_indoorYT_,still,2.704624864879087,0.1097301,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_still_0002_,2_,_indoorYT_,still,2.7222994146842305,0.18638846,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_still_0002_,14_,_indoor_,still,1.5077647112101609,0.14308588,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_panrot_0001_,6_,_indoor_,panrot,2.136514818624948,0.14431939,0,4,1
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_still_0002_,3_,_flat_,still,5.999554511592098,0.23183674,0,4,6
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_still_0002_,8_,_flatYT_,still,4.9437108893923165,0.10363024,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_panrot_0001_,5_,_indoorYT_,panrot,26.761175494295397,0.37484327,0,4,0
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatWA_move_0003_,14_,_flatWA_,move,4.284340948828151,0.15521118,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_still_0002_,6_,_flatYT_,still,6.354705971066802,0.17169248,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0002_,5_,_outdoorYT_,panrot,60.308971664156296,2.386718,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_still_0002_,3_,_indoor_,still,1.6917064342616368,0.13251275,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_still_0002_,1_,_indoor_,still,2.815276407388802,0.1856247,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_panrot_0001_,4_,_indoorYT_,panrot,41.1218574750663,2.0716617,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_still_0002_,4_,_flatYT_,still,7.129732068420393,0.3245801,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0002_,14_,_outdoor_,panrot,41.76547292361433,2.491699,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0002_,2_,_outdoor_,panrot,52.0008124125877,2.612333,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_panrot_0001_,13_,_indoorYT_,panrot,8.015711297456182,0.15223323,0,4,0
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0001_,5_,_outdoor_,panrot,53.61882107294156,2.496985,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_still_0002_,3_,_indoor_,still,1.865902680776145,0.13283685,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_move_0003_,13_,_flat_,move,5.430626138069463,0.27126303,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_move_0003_,12_,_flatYT_,move,5.110680873569776,0.22470163,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0002_,0_,_outdoorYT_,panrot,51.35562338655079,2.492093,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0002_,7_,_outdoorYT_,panrot,69.27145857353125,2.625487,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_still_0002_,11_,_flat_,still,6.856025420577131,0.29447916,0,4,6
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_still_0002_,9_,_flatYT_,still,5.037602575712874,0.1385861,0,4,6
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0002_,0_,_outdoorYT_,panrot,49.91413687673933,2.4194589,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0002_,8_,_outdoorYT_,panrot,48.36375940329127,2.341465,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_still_0002_,3_,_flat_,still,5.9975309186953565,0.3404407,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0001_,0_,_outdoorYT_,panrot,30.592023596040207,2.4148264,0,4,0
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_panrot_0001_,6_,_indoor_,panrot,3.3061790697469244,0.21254185,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0002_,13_,_outdoorYT_,panrot,69.54359586583433,2.5328274,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0002_,1_,_outdoorYT_,panrot,40.22847299707359,2.6864104,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_still_0002_,13_,_flat_,still,4.948066767373369,0.12254335,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0001_,4_,_outdoorYT_,panrot,43.6254348520248,1.7251834,0,4,2
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_panrot_0001_,7_,_indoorYT_,panrot,7.10739536224547,0.3415247,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_move_0003_,14_,_flat_,move,3.887660724224433,0.28421402,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_move_0003_,0_,_flatYT_,move,3.843466778822864,0.2613389,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0002_,13_,_outdoorYT_,panrot,68.33139516776848,2.3432455,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_panrot_0001_,10_,_indoor_,panrot,5.586684099290062,0.122313574,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_still_0002_,0_,_indoor_,still,2.146844421988287,0.18413621,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorWA_panrot_0002_,3_,_outdoorWA_,panrot,51.8799648268307,2.5573401,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_move_0003_,10_,_flatYT_,move,6.159446143713293,0.2418755,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0001_,9_,_outdoorYT_,panrot,38.8411079499001,1.7370445,0,4,9
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_still_0002_,14_,_flatYT_,still,7.016440635085733,0.21595389,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0002_,10_,_outdoor_,panrot,49.05503755650595,2.6443753,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_panrot_0001_,12_,_indoor_,panrot,50.255388391413156,1.1721034,0,4,1
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0002_,3_,_outdoorYT_,panrot,82.89735409947387,2.1531837,0,4,3
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatWA_still_0002_,3_,_flatWA_,still,10.113681635161624,0.18231271,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0001_,10_,_outdoor_,panrot,50.29605056238285,2.620936,0,4,1
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_still_0002_,4_,_indoor_,still,2.5441092339289066,0.12210577,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_still_0002_,8_,_indoorYT_,still,3.2778586972120825,0.13154228,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0002_,8_,_outdoor_,panrot,59.652978556486865,2.5632563,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorWA_still_0002_,2_,_indoorWA_,still,4.823914305758484,0.171039,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_panrot_0001_,1_,_indoorYT_,panrot,24.64608996655517,0.5122375,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0002_,4_,_outdoorYT_,panrot,44.01202835591139,2.7101629,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_move_0003_,11_,_flatYT_,move,3.873569936855437,0.2164808,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_panrot_0001_,5_,_indoor_,panrot,17.169677664318076,1.1700242,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_move_0003_,14_,_flat_,move,4.117894091325694,0.26739228,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0002_,11_,_outdoor_,panrot,33.96641354955716,2.6211567,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0002_,5_,_outdoorYT_,panrot,51.26374712903816,2.5213459,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_still_0002_,11_,_flat_,still,7.445445945132492,0.15139954,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_panrot_0001_,5_,_indoorYT_,panrot,17.026671924118187,0.44791394,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_still_0002_,5_,_indoorYT_,still,3.634386559749816,0.21000302,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0001_,5_,_outdoorYT_,panrot,58.275723584105066,2.5329742,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorWA_panrot_0001_,3_,_outdoorWA_,panrot,60.12052034026077,2.353814,0,4,1
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_still_0002_,5_,_flat_,still,6.02096793300383,0.23433451,0,4,6
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_still_0002_,6_,_flatYT_,still,7.125472917533446,0.22717145,0,4,6
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_still_0002_,12_,_indoorYT_,still,3.798921121844419,0.1917216,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0001_,2_,_outdoor_,panrot,37.84359893213919,1.9550004,0,4,9
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0001_,0_,_outdoor_,panrot,56.53919618415147,2.4136145,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_panrot_0001_,3_,_indoor_,panrot,3.7147465374591984,0.13186108,0,4,9
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatWA_still_0002_,7_,_flatWA_,still,7.69408378796345,0.1837307,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_still_0002_,10_,_indoorYT_,still,4.224327588668863,0.19334532,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_still_0002_,10_,_indoorYT_,still,3.7513371097086283,0.20491624,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_still_0002_,6_,_flatYT_,still,8.298966583335275,0.35533303,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0001_,12_,_outdoorYT_,panrot,42.47384923054665,2.681108,0,4,9
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0001_,0_,_outdoor_,panrot,18.28070822860088,1.7218716,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_panrot_0001_,4_,_indoor_,panrot,16.612733169908136,0.20679507,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_still_0002_,4_,_indoor_,still,3.084419677713117,0.13867219,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0002_,11_,_outdoorYT_,panrot,57.28623526050455,2.3718748,0,4,5
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_still_0002_,12_,_indoorYT_,still,20.7670059464009,1.0130483,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorWA_panrot_0002_,4_,_outdoorWA_,panrot,63.82265986838906,2.3100045,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0002_,5_,_outdoor_,panrot,50.76535753498419,2.2218325,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_panrot_0001_,4_,_indoor_,panrot,37.068853139066306,0.74765927,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0001_,11_,_outdoor_,panrot,58.17660696713104,2.4702845,0,4,2
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_move_0003_,12_,_flat_,move,4.679105337165067,0.6208255,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_still_0002_,4_,_flatYT_,still,8.689344379557912,0.25797632,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_move_0003_,14_,_flat_,move,4.461889301223086,0.25715053,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_move_0003_,4_,_flatYT_,move,3.804992955953634,0.19854692,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0001_,5_,_outdoorYT_,panrot,53.62230510184339,2.631132,0,4,9
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorWA_still_0002_,9_,_indoorWA_,still,4.565497014936998,0.25598225,0,4,6
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorWA_panrot_0001_,5_,_outdoorWA_,panrot,58.58406352716987,1.990419,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_move_0003_,3_,_flat_,move,6.80405959297958,0.24202907,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorWA_panrot_0001_,10_,_outdoorWA_,panrot,59.92743688511669,2.467155,0,4,3
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_move_0003_,3_,_flat_,move,6.236880467396447,0.25602505,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_move_0003_,1_,_flat_,move,4.506207466275639,0.27074605,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_still_0002_,10_,_indoor_,still,1.4943469867024415,0.13002607,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_move_0003_,8_,_flatYT_,move,3.6030968335136953,0.21754032,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_still_0002_,4_,_flat_,still,5.408838337272215,0.30592972,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorWA_panrot_0001_,4_,_indoorWA_,panrot,52.66889284415583,1.6148492,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_panrot_0001_,0_,_indoorYT_,panrot,24.970682028006195,1.7461566,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_move_0003_,4_,_flatYT_,move,6.283453798002264,0.228325,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0001_,11_,_outdoor_,panrot,66.19290901965284,2.387864,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_move_0003_,6_,_flat_,move,4.085610105655782,0.2847379,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_still_0002_,7_,_flatYT_,still,6.656559721537011,0.23358667,0,4,6
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_move_0003_,3_,_flatYT_,move,3.7651496627207597,0.23779202,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_move_0003_,11_,_flat_,move,4.198656072991488,0.2632303,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0002_,5_,_outdoor_,panrot,55.08254361214376,2.2736716,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_panrot_0001_,8_,_indoorYT_,panrot,52.676545340327415,1.0951818,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_panrot_0001_,9_,_indoorYT_,panrot,45.34594741831486,1.839421,0,4,1
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorWA_still_0002_,7_,_indoorWA_,still,4.871095577131899,0.15983585,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_still_0002_,9_,_flat_,still,5.297934997182865,0.14545992,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_panrot_0001_,3_,_indoorYT_,panrot,53.442907230237545,1.5932662,0,4,1
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_still_0002_,7_,_flatYT_,still,6.025085004010778,0.16760708,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_panrot_0001_,14_,_indoor_,panrot,52.832046839848275,1.9966016,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_panrot_0001_,11_,_indoorYT_,panrot,4.14582515121496,0.18729226,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_panrot_0001_,1_,_indoor_,panrot,20.908407880164653,0.59283763,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0001_,11_,_outdoorYT_,panrot,46.033483335498794,2.695589,0,4,1
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_still_0002_,6_,_indoor_,still,3.6205035271258272,0.17076708,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_still_0002_,12_,_indoor_,still,5.086099341116332,0.1457056,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_panrot_0001_,0_,_indoorYT_,panrot,18.13027413892205,0.74156123,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_move_0003_,7_,_flatYT_,move,6.007306164790498,0.26568696,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0001_,13_,_outdoorYT_,panrot,37.367082165308126,2.5861719,0,4,9
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0002_,13_,_outdoor_,panrot,38.37146530679985,2.5813706,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_still_0002_,12_,_flatYT_,still,6.336955323096975,0.22054444,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_still_0002_,8_,_indoor_,still,2.2895098159830285,0.1432045,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0001_,5_,_outdoorYT_,panrot,53.77577975253224,2.5528462,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_still_0002_,10_,_flat_,still,8.165488360734166,0.48371914,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_still_0002_,5_,_indoor_,still,10.422979480221313,0.5083164,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0002_,6_,_outdoor_,panrot,64.35516226587622,2.6446078,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatWA_move_0003_,8_,_flatWA_,move,4.693001493072649,0.2046995,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_panrot_0001_,3_,_indoorYT_,panrot,51.00260156162457,1.3137004,0,4,6
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorWA_panrot_0001_,14_,_indoorWA_,panrot,3.074560107406938,0.1482036,0,4,1
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0002_,8_,_outdoorYT_,panrot,63.87473365942359,2.1410358,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatWA_still_0002_,11_,_flatWA_,still,7.9879350644734615,0.17085268,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_panrot_0001_,0_,_indoor_,panrot,12.056524383321284,0.1740507,0,4,3
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_still_0002_,1_,_flatYT_,still,5.094609994716365,0.15626876,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_still_0002_,2_,_indoor_,still,4.137350480629598,0.2100321,0,4,5
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0001_,8_,_outdoor_,panrot,59.58951597787307,2.5551019,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0001_,12_,_outdoorYT_,panrot,52.20225156439794,2.4171598,0,4,1
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_move_0003_,5_,_flat_,move,4.160013088286269,0.26913375,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_panrot_0001_,9_,_indoorYT_,panrot,39.919774697058266,2.0262759,0,4,1
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0001_,4_,_outdoor_,panrot,22.938114519517587,2.1387367,0,4,9
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_move_0003_,8_,_flat_,move,3.8743070269916884,0.30524546,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0002_,3_,_outdoorYT_,panrot,69.20801740468178,2.282576,0,4,3
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_still_0002_,7_,_indoorYT_,still,1.860762305206731,0.09627007,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_still_0002_,13_,_indoor_,still,9.550720538631353,0.307268,0,4,8
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoorYT_panrot_0002_,4_,_outdoorYT_,panrot,51.81551037926715,2.66403,0,4,2
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorYT_panrot_0001_,10_,_indoorYT_,panrot,3.290388027963567,0.14634506,0,4,1
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoorWA_panrot_0001_,13_,_indoorWA_,panrot,5.140535358180734,0.16207759,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_move_0003_,11_,_flat_,move,3.803094417440699,0.2807612,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flatYT_move_0003_,3_,_flatYT_,move,4.13633371056506,0.22308517,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_flat_still_0002_,2_,_flat_,still,4.8939882088655,0.16223867,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_outdoor_panrot_0001_,6_,_outdoor_,panrot,27.182659774998772,1.5215094,1,4,4
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_panrot_0001_,11_,_indoor_,panrot,4.65696004208617,0.13217555,0,4,1
D05_Huawei_P9Lite,D05_Huawei_P9Lite_V_indoor_still_0002_,11_,_indoor_,still,19.262382938799853,0.8700396,0,4,8
